rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
16282,DiRT Rally,Racing,,PC,Codemasters,Codemasters,0.04,,0.03,,0.0,2015,86.0,8.7
16283,XBLAZE Code: Embryo,Misc,,PlayStation 3,Aksys Games,Unknown,0.04,0.02,,0.01,0.01,2014,,7.1
16284,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,Misc,,PlayStation 4,Namco Bandai Games,Namco Bandai Games,0.04,,,0.04,,2015,,
16285,Luminous Arc 3,Role-Playing,T,Nintendo DS,Marvelous Interactive,imageepoch Inc.,0.04,,,0.04,,2009,,
16286,Tennis World Tour,Sports,E,Xbox One,Bigben Interactive,Breakpoint Studio,0.04,0.03,,,0.0,2018,,
16287,Paddington: Adventures in London,Puzzle,,Nintendo 3DS,Microids,Neko Entertainment,0.04,,0.03,,0.0,2015,,
16288,Voodoo Chronicles: First Sign,Adventure,T,PC,ValuSoft,ValuSoft,0.04,0.03,,,0.0,2011,,
16289,Major League Baseball 2K8,Sports,E,PlayStation Portable,2K Sports,Kush Games,0.03,0.03,,,0.0,2008,63.0,
16290,Astrology DS,Misc,T,Nintendo DS,Deep Silver,Sproing Interactive Media,0.03,0.03,0.0,,0.0,2009,,
16291,FabStyle,Strategy,,Nintendo 3DS,Tecmo Koei,Tecmo Koei Games,0.03,,,0.03,,2011,,
16292,Rebel Raiders: Operation Nighthawk,Simulation,E10,PlayStation 2,XS Games,Kando Games,0.03,0.02,0.01,,0.0,2006,53.0,
16293,Inazuma Eleven 3: Team Ogre Attacks!,Role-Playing,,Nintendo 3DS,Nintendo,Level 5,0.03,,0.03,,0.0,2014,,
16294,Zenkoku Dekotora Matsuri,Racing,,Nintendo Wii,Jaleco,Suzak,0.03,,,0.03,,2008,,
16295,SaGa: Scarlet Grace,Role-Playing,,PlayStation 4,Square Enix,Square Enix,0.03,,,0.03,,2018,,
16296,World in Conflict: Complete Edition,Strategy,T,PC,Ubisoft,Massive Entertainment / Swordfish Studios,0.03,,0.03,,0.0,2009,,
16297,Alienators: Evolution Continues,Action,E,Game Boy Advance,Activision,Digital Eclipse,0.03,0.03,0.01,,0.0,2001,54.0,
16298,Onechanbara Z Kagura,Misc,,PlayStation 3,D3Publisher,Unknown,0.03,,,0.03,,2013,,
16299,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,Misc,,PlayStation 3,Unknown,Fields,0.03,,,0.03,,2010,,
16300,Snow Moto Racing Freedom,Racing,E,Nintendo Switch,Big Ben Interactive,Bigben Interactive,0.03,0.03,,,0.0,2018,,
16301,Planescape: Torment,Role-Playing,T,PC,Interplay,Black Isle Studios,0.03,0.01,0.02,,0.0,1999,91.0,9.2
16302,Sins of a Solar Empire: Trinity,Strategy,T,PC,Stardock,Ironclad Games,0.03,,0.03,,0.01,2010,,7.9
16303,Pirates: Duels on the High Seas,Action,E,Nintendo DS,Oxygen Interactive,Oxygen Studios,0.03,0.03,0.0,,0.0,2009,50.0,
16304,MX World Tour Featuring Jamie Little,Racing,E,Xbox,Crave Entertainment,Impulse Games,0.03,0.03,0.01,,0.0,2005,51.0,
16305,Bladestorm: Nightmare,Action,T,PlayStation 3,Tecmo Koei,Omega Force,0.03,,,0.03,,2015,,7.4
16306,Penguins of Madagascar,Action-Adventure,E,Nintendo Wii U,Little Orbit,Little Orbit,0.03,0.01,0.02,,0.0,2014,,5.2
16307,Higurashi no Naku Koro ni Iki,Action,,PlayStation Vita,Kaga Create,Unknown,0.03,,,0.03,,2015,,
16308,Marines: Modern Urban Combat,Shooter,T,Nintendo Wii,Destineer,Destineer,0.03,0.03,0.0,,0.0,2010,,
16309,Deer Drive: Legends,Shooter,T,Nintendo 3DS,Maximum Family Games,Raylight Studios,0.03,0.03,,,0.0,2012,,
16310,Puyo Pop Fever(us sales),Puzzle,E,Nintendo DS,Atlus,Sega,0.03,0.03,0.0,,,2005,,
16311,The Idolmaster: Gravure For You! Vol. 4,Misc,,PlayStation 3,Namco Bandai Games,Unknown,0.03,,,0.03,,2012,,
16312,WRC 6,Racing,E,Xbox One,Namco Bandai Games,Bigben Interactive,0.03,0.03,,,0.0,2017,,
16313,7 Wonders: Treasures of Seven,Puzzle,E,Nintendo DS,Mumbo Jumbo,Avanquest Software,0.03,0.01,0.02,,0.0,2011,,
16314,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,Role-Playing,,Nintendo DS,Marvelous Interactive,Marvelous Interactive,0.03,,,0.03,,2009,,
16315,RedCard 20-03,Sports,E,Xbox,Midway Games,Point of View,0.03,0.03,0.01,,0.0,2002,67.0,9.0
16316,Challenge Me: Word Puzzles,Puzzle,E10,Nintendo DS,O-Games,O Games,0.03,0.03,0.0,,0.0,2011,,
16317,InFAMOUS: First Light,Action,T,PlayStation 4,Sony Computer Entertainment,Sucker Punch Productions,0.03,,0.03,,0.0,2014,,
16318,Asterix & Obelix: Kick Buttix,Action,E,PlayStation 2,Atari,Etranges Libellules,0.03,0.02,0.01,,0.0,2004,,
16319,Burnout Paradise: The Ultimate Box,Racing,,Xbox 360,Electronic Arts,Criterion Games,0.03,,0.03,0.0,0.0,2009,,
16320,Puyo Puyo 7,Puzzle,,PlayStation Portable,Sega,Sega,0.03,,,0.03,,2009,,
16321,South Park: The Stick of Truth,Role-Playing,M,PlayStation 4,Ubisoft,Obsidian Entertainment,0.03,0.03,,,0.01,2018,,
16322,The Rabbit's Apprentice,Misc,,PC,Daedalic Entertainment,Unknown,0.03,,0.03,,0.0,2013,,
16323,Bounty Hounds,Action,T,PlayStation Portable,Namco,XPEC,0.03,0.03,,,0.0,2006,63.0,6.0
16324,Radiant Silvergun,Shooter,,Sega Saturn,ESP,"Treasure Co., Ltd.",0.03,,,0.03,,1998,,
16325,Care Bears - Care Quest,Action,EC,Game Boy Advance,Game Factory,Flashpoint Games,0.03,0.02,0.01,,0.0,2005,,
16326,Monster Energy Supercross - The Official Videogame,Racing,E,Nintendo Switch,Milestone S.r.l.,Milestone S.r.l.,0.03,0.03,,,0.0,2018,,
16327,Angler's Club: Ultimate Bass Fishing 3D,Sports,E,Nintendo 3DS,D3 Publisher,D3 Publisher,0.03,0.0,0.03,,0.0,2011,,
16328,Raven Squad: Operation Hidden Dagger,Shooter,T,PC,Evolved Games,Atomic Motion,0.03,0.03,,,0.0,2009,39.0,3.1
16329,Superdimension Neptune vs Sega Hard Girls,Role-Playing,T,PlayStation Vita,Idea Factory International,Idea Factory,0.03,,0.03,,0.01,2016,73.0,8.4
16330,Even in a Game Listen to Me Girls. I Am Your Father!,Misc,,PlayStation Portable,Namco Bandai Games,Unknown,0.03,,,0.03,,2012,,
16331,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,Action,,Game Boy Advance,Hudson Soft,Hudson Soft,0.03,,,0.03,0.0,2002,,
16332,Tokyo Majin Gakuen: Kenfuuchou,Adventure,,Nintendo DS,Marvelous Interactive,"Asmik Ace Entertainment, Inc",0.03,,,0.03,,2008,,
16333,Hotel Giant 2,Strategy,E,PC,Nobilis,Enlight Software,0.03,,0.03,,0.0,2010,58.0,2.5
16334,NHRA Drag Racing: Countdown to the Championship,Racing,E,PlayStation Portable,THQ,"Pipeworks Software, Inc.",0.03,0.03,,,0.0,2007,,
16335,Zatch Bell! Electric Arena,Fighting,E10,Game Boy Advance,Bandai,Eighting,0.03,0.02,0.01,,0.0,2005,,
16336,Metal Gear Solid: Snake Eater 3D,Action,M,Nintendo 3DS,Konami,Konami,0.03,0.03,,,0.0,2012,78.0,7.8
16337,TOCA Race Driver 3: The Ultimate Racing Simulator,Racing,E10,Xbox,Codemasters,Codemasters,0.03,0.03,0.01,,0.0,2006,,
16338,8-Bit Armies,Strategy,E10,PlayStation 4,Soedesco,Petroglyph Games,0.03,0.03,,,0.01,2018,,
16339,Daito Giken Premium Pachi-Slot Collection: Yoshimune,Misc,,PlayStation 2,Daito,Paon Corporation,0.03,,,0.03,,2006,,
16340,Let's Sing 2019,Music,,Nintendo Switch,Ravenscourt,Ravenscourt,0.03,,0.03,,0.0,2018,,
16341,Sky Dancers,Action,E,Game Boy Advance,Crave Entertainment,Crave,0.03,0.02,0.01,,0.0,2005,,
16342,Silent Scope,Shooter,T,Game Boy Advance,Konami,Konami,0.03,0.02,0.01,,0.0,2002,70.0,8.0
16343,S.T.A.L.K.E.R.: Clear Sky,Shooter,M,PC,Koch Media,GSC Game World,0.03,0.0,0.03,,0.0,2008,75.0,7.7
16344,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy DX,Puzzle,,Nintendo Switch,Level 5,Level 5,0.03,,,0.03,,2017,,
16345,World Series of Poker: Tournament of Champions 2007 Edition,Misc,T,PlayStation 2,Activision,Left Field Productions,0.03,0.02,0.01,,0.0,2006,,
16346,Railroad Tycoon 3,Strategy,E,PC,Gathering of Developers,PopTop Software,0.03,,0.03,,0.0,2003,80.0,7.7
16347,Yggdra Union: We'll Never Fight Alone,Role-Playing,T,Game Boy Advance,Atlus,Sting,0.03,,,0.03,0.0,2006,,
16348,World of Goo,Puzzle,E,PC,Take-Two Interactive,2D Boy,0.03,,0.03,,0.01,2008,90.0,8.5
16349,Dungeon Maker: Hunting Ground,Role-Playing,E10,PlayStation Portable,Xseed Games,Global A Entertainment,0.03,0.03,,,0.0,2007,70.0,6.4
16350,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,Misc,,PlayStation 3,Fields,Unknown,0.03,,,0.03,,2012,,
16351,OZMAFIA!! -vivace-,Adventure,,PlayStation Vita,Dramatic Create,Dramatic Create,0.03,,,0.03,,2015,,
16352,ESPN NBA 2Night 2002,Sports,E,PlayStation 2,Konami,Konami Computer Entertainment Osaka,0.03,0.02,0.01,,0.0,2002,59.0,
16353,The Raven Remastered,Adventure,T,PlayStation 4,THQ Nordic,KING Art Games,0.03,0.03,,,0.01,2018,,
16354,Wangan Midnight,Racing,,PlayStation 3,Genki,Genki,0.03,,,0.03,,2007,,
16355,World in Conflict,Strategy,T,PC,Sierra Entertainment,Massive Entertainment,0.03,,0.03,,0.0,2007,89.0,8.1
16356,Cabela's Dangerous Hunts 2,Sports,T,GameCube,Activision,FUN Labs,0.03,0.03,0.01,,0.0,2005,,
16357,Fritz Chess,Strategy,,PlayStation 3,Deep Silver,Gammick Entertainment,0.03,,0.03,,0.01,2009,,
16358,Kekkaishi: Kokubourou no Kage,Action,,Nintendo Wii,Namco Bandai,Bandai Namco Games,0.03,,,0.03,,2007,,
16359,"Crouching Tiger, Hidden Dragon",Action,T,Game Boy Advance,Ubisoft,Ubisoft,0.03,0.02,0.01,,0.0,2005,60.0,
16360,Mame Goma: Shiro to Kuro no Meikyuu,Misc,,Nintendo 3DS,Nippon Ichi Software,Unknown,0.03,,,0.03,,2012,,
16361,Suzumiya Haruhi no Tsuisou,Adventure,,PlayStation 3,Namco Bandai,Bandai Namco Games,0.03,,,0.03,,2011,,
16362,Trap Gunner: Countdown to Oblivion,Strategy,T,PlayStation,Atlus,Racdym,0.03,0.02,0.01,,0.0,1998,,
16363,Great Edo Blacksmith,Adventure,,PlayStation Vita,Nippon Ichi Software,Nippon Ichi Software,0.03,,,0.03,,2014,,
16364,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,Adventure,,Nintendo DS,D3 Publisher,Tomcat System,0.03,,,0.03,,2006,,
16365,Harukanaru Toki no Naka de Yumenoukihashi Special,Adventure,,PlayStation 2,KOEI,Koei,0.03,,,0.03,,2009,,
16366,Lego City Undercover: The Chase Begins,Action,,Nintendo 3DS,Nintendo,TT Fusion,0.03,,0.03,,0.0,2013,,
16367,Onrush,Racing,,Xbox One,Deep Silver,Codemasters,0.03,0.03,,,0.0,2018,,
16368,Sabre Wulf,Platform,E,Game Boy Advance,THQ,Rare Ltd.,0.03,0.02,0.01,,0.0,2004,75.0,8.0
16369,The Cursed Crusade,Action,M,PC,Atlus,Kylotonn Entertainment,0.03,,0.03,,0.01,2011,55.0,6.0
16370,Tsuyo Kiss: Mighty Heart,Adventure,,PlayStation 2,Princess Soft,Princess Soft,0.03,,,0.03,,2006,,
16371,Gacharoku,Misc,,PlayStation 2,Sony Computer Entertainment,Agenda,0.03,,,0.03,,2002,,
16372,Cake Mania: Baker's Challenge,Puzzle,E,PlayStation Portable,Destineer,Sandlot Games,0.03,0.03,,,0.0,2008,,
16373,SX Superstar,Racing,T,GameCube,Acclaim Entertainment,Climax Studios,0.03,0.03,0.01,,0.0,2003,,
16374,Salt and Sanctuary,Platform,,Nintendo Switch,Leadman Games,Ska Studios,0.03,0.03,,,0.0,2018,,
16375,Zoo Vet: Endangered Animals,Simulation,E,Nintendo DS,Legacy Interactive,Legacy Interactive,0.03,0.03,,,0.0,2008,,
16376,Driven,Racing,E,Game Boy Advance,BAM! Entertainment,Crawfish Interactive,0.03,0.02,0.01,,0.0,2001,68.0,
16377,Steins;Gate 0,Adventure,,PlayStation 3,5pb,5pb. Inc.,0.03,,,0.03,,2015,,
16378,Red Faction II,Shooter,M,GameCube,THQ,Cranky Pants Games,0.03,0.03,0.01,,0.0,2003,79.0,7.3
16379,Akiba's Beat,Action,T,PlayStation Vita,Xseed Games,Acquire,0.03,0.02,0.0,,0.01,2017,,
16380,Rapala Tournament Fishing!,Sports,E,Xbox 360,Activision,FUN Labs,0.03,0.03,0.0,,0.0,2006,41.0,8.0
16381,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,Role-Playing,,Nintendo DS,Hudson Soft,Hudson Soft,0.03,,,0.03,,2011,,
16383,Battle Engine Aquila,Shooter,T,PlayStation 2,Atari,Lost Toys,0.03,0.02,0.01,,0.0,2003,73.0,9.0
16384,SuperCar Challenge,Racing,,PlayStation 3,System 3 Arcade Software,System 3 Arcade Software,0.03,,0.03,,0.01,2009,65.0,7.8
16385,Gothic Universe,Role-Playing,M,PC,DreamCatcher Interactive,JoWood Productions & Piranha Bytes,0.03,,0.03,,0.0,2007,,7.9
16386,SBK 2011: FIM Superbike World Championship,Racing,,PC,Black Bean Games,Milestone S.r.l,0.03,,0.03,,0.0,2011,,
16387,Special Forces: Nemesis Strike,Shooter,M,Xbox,Hip Interactive,Asobo Studio,0.03,0.03,0.01,,0.0,2005,60.0,6.5
16388,Swords,Fighting,T,Nintendo Wii,Majesco,Panic Button,0.03,0.03,,,0.0,2010,,
16389,Women's Volleyball Championship,Sports,E,PlayStation 2,Agetec,Spike,0.03,,,0.03,,2008,32.0,4.0
16390,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,Sports,,Nintendo Wii,Konami,PawaPuro Production,0.03,,,0.03,,2007,,
16391,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,Misc,,PlayStation 2,Tecmo,Net Corporation,0.03,,,0.03,,2007,,
16392,Star Wars Jedi Knight: Jedi Academy,Shooter,T,PC,LucasArts,Raven Software,0.03,,0.03,,0.0,2003,81.0,8.6
16393,Parfait,Adventure,,PlayStation Vita,TGL,TGL,0.03,,,0.03,,2015,,
16394,Uppers,Action,,PlayStation Vita,Marvelous Entertainment,Bullets,0.03,,,0.03,,2016,,
16395,Death Mark,Misc,M,PlayStation 4,Aksys Games,Experience Inc.,0.03,0.02,,0.01,0.0,2018,,
16396,Labyrinth of Refrain: Coven of Dusk,Action,M,PlayStation Vita,Nippon Ichi Software,Nippon Ichi Software,0.03,,,0.03,,2016,,
16397,Battle Assault 3 featuring Gundam Seed,Action,T,PlayStation 2,Bandai,Natsume,0.03,0.02,0.01,,0.0,2004,48.0,8.7
16398,Crimson Tears,Role-Playing,T,PlayStation 2,Capcom,Spike / DreamFactory Ltd.,0.03,0.02,0.01,,0.0,2004,62.0,7.8
16399,Tomb Raider: Anniversary,Action,T,PC,Eidos Interactive,Crystal Dynamics,0.03,,0.03,,0.0,2007,83.0,8.1
16400,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,Simulation,,Nintendo DS,Konami,Konami,0.03,,,0.03,,2008,,
16401,Rugby 15,Sports,,PlayStation Vita,Bigben Interactive,HB Studios,0.03,,0.03,,0.01,2015,,
16402,Attack on Titan 2,Action,,PlayStation Vita,Koei Tecmo,Koei Tecmo Games,0.03,,,0.03,,2018,,
16403,DarkStar One,Simulation,T,PC,CDV Software Entertainment,Ascaron Entertainment,0.03,,0.03,,0.0,2006,71.0,7.2
16404,Batman Forever: The Arcade Game,Action,E,PlayStation,Acclaim Entertainment,Iguana Entertainment,0.03,0.02,0.01,,0.0,1996,,
16405,Rise of Nations: Rise of Legends,Strategy,T,PC,Microsoft Game Studios,Big Huge Games,0.03,,0.03,,0.01,2006,84.0,8.5
16406,Romance of the Three Kingdoms (3DS),Misc,,Nintendo 3DS,Tecmo Koei,Unknown,0.03,,,0.03,,2013,,
16407,Code of Princess EX,Action,,Nintendo Switch,Nicalis,Studio Saizensen,0.03,0.02,,0.01,0.0,2018,,
16408,Cabela's Outdoor Adventures,Sports,T,GameCube,Activision,MagicWand,0.03,0.03,0.01,,0.0,2005,,8.8
16409,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,Strategy,,PlayStation 3,Nippon Ichi Software,Nippon Ichi Software,0.03,,,0.03,,2011,,
16410,Backyard NFL Football 2006,Sports,E,Game Boy Advance,Atari,Humongous Entertainment,0.03,0.02,0.01,,0.0,2005,,
16411,King Arthur II: The Role-playing Wargame,Strategy,T,PC,Paradox Interactive,Neocore Games,0.03,,0.03,,0.0,2012,,
16412,Mashiro Iro Symphony: *mutsu-no-hana,Adventure,,PlayStation Portable,Comfort,Comfort,0.03,,,0.03,,2011,,
16413,Mortal Kombat II (JP sales),Fighting,,Sega Genesis,Acclaim Entertainment,Probe Entertainment Limited,0.03,,,0.03,,1994,,
16414,Monster Guardians,Role-Playing,,Game Boy Advance,Konami,Konami,0.03,,,0.03,0.0,2001,,
16415,An American Tail: Fievel's Gold Rush,Platform,E,Game Boy Advance,Crave Entertainment,Hokus Pokus,0.03,0.02,0.01,,0.0,2003,,
16416,Sunday vs Magazine Shuuketsu! Choujou Daikessen,Fighting,,PlayStation Portable,Konami,Konami,0.03,,,0.03,,2009,,
16417,Diabolik Lovers: More Blood,Misc,,PlayStation Portable,Idea Factory,Unknown,0.03,,,0.03,,2013,,
16418,Magna Carta Portable,Role-Playing,,PlayStation Portable,Banpresto,SoftMax,0.03,,,0.03,,2006,,
16419,Crazy Chicken: Star Karts,Racing,E,Nintendo DS,Mumbo Jumbo,Phenomedia,0.03,0.03,,,0.0,2009,,
16420,Shining Stars,Action,E,Nintendo DS,"Destination Software, Inc",Unknown,0.03,0.03,,,0.0,2008,,
16421,The Italian Job,Racing,T,GameCube,Eidos Interactive,Climax Group,0.03,0.03,0.01,,0.0,2003,56.0,
16422,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,Role-Playing,,PlayStation Portable,Nippon Ichi Software,Nippon Ichi Software,0.03,,,0.03,,2007,,
16423,Super Dodgeball Brawlers (jp sales),Sports,E,Nintendo DS,Aksys Games,Million,0.03,,,0.03,,2008,,
16424,M&Ms Shell Shocked,Action,,PlayStation,Berkeley,Simon & Schuster Interactive,0.03,0.02,0.01,,0.0,2001,,
16425,K-On! After School Live!! HD Ver.,Misc,,PlayStation 3,Sega,Unknown,0.03,,,0.03,,2012,,
16426,Metal Gear Solid: The Essential Collection (JP sales),Adventure,M,PlayStation 2,Konami,Konami Computer Entertainment Japan,0.03,,,0.03,,2008,,
16427,Harukanaru Toki no Naka de 6,Adventure,,PlayStation Vita,Tecmo Koei,Ruby Party,0.03,,,0.03,,2015,,
16428,Naruto Shippuden: Ultimate Ninja Storm Trilogy,Fighting,,Nintendo Switch,Bandai Namco Games,CyberConnect2,0.03,,,0.03,,2018,,
16429,Hello Kitty: Roller Rescue,Action,,PC,Empire Interactive,XPEC,0.03,,0.03,,0.0,2005,,
16430,Doodle Hex,Puzzle,,Nintendo DS,Unknown,Tragnarion Studios,0.03,,0.03,,0.0,2020,68.0,
16431,3D Baseball,Sports,E,PlayStation,Mindscape,Crystal Dynamics,0.03,0.02,0.01,,0.0,1996,,
16432,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,Misc,,PlayStation 2,Hackberry,Hack Berry,0.03,,,0.03,,2007,,
16433,First Queen: Ornic Senki,Role-Playing,,SNES,Culture Brain,Kure,0.03,,,0.03,,1994,,
16434,Dream C Club Zero,Simulation,,Xbox 360,D3 Publisher,DreamXCreate,0.03,,,0.03,,2011,,
16435,Tail Concerto,Adventure,E,PlayStation,Atlus,CyberConnect2,0.03,0.02,0.01,,0.0,1999,,
16436,Emma at the Farm,Adventure,E,Nintendo DS,Aspyr,Nobilis,0.03,0.03,0.0,,0.0,2008,,
16437,Aqua Moto Racing Utopia,Racing,E,Nintendo Switch,Big Ben Interactive,Bigben Interactive,0.03,0.03,,,0.0,2018,,
16438,The Sum of All Fears,Shooter,T,GameCube,Ubisoft,Red Storm Entertainment,0.03,0.03,0.01,,0.0,2003,36.0,3.4
16439,James Pond: Codename Robocod,Platform,E,Game Boy Advance,Valcon Games,Vectordean,0.03,0.02,0.01,,0.0,2005,,
16440,Sayonara Umihara Kawase,Misc,,Nintendo 3DS,Natsume,Unknown,0.03,,,0.03,,2014,,
16441,Raiden V,Action,E10,PlayStation 4,UFO Interactive,Moss,0.03,0.02,,0.0,0.01,2017,,
16442,Final Fantasy XIV: Heavensward,MMO,T,PC,Square Enix,Square Enix,0.03,0.02,0.01,,0.0,2015,86.0,7.7
16443,Night Head: The Labyrinth,Adventure,,PlayStation,Fuji,Scitron & Art,0.03,,,0.03,0.0,1995,,
16444,Alpha Protocol,Role-Playing,M,PC,Sega,Obsidian Entertainment,0.03,,0.03,,0.01,2010,72.0,7.5
16445,Kevin Van Dam: Big Bass Challenge,Sports,E,Nintendo Wii,Zoo Games,Zoo Games,0.03,0.03,,,0.0,2010,,
16446,Hitman: Blood Money,Action,M,PC,Eidos Interactive,IO Interactive,0.03,,0.03,,0.0,2006,82.0,8.8
16447,Utawarerumono Portable,Role-Playing,,PlayStation Portable,Aquaplus,Aquaplus,0.03,,,0.03,,2009,,
16448,EverBlue 2,Adventure,E,PlayStation 2,Capcom,Arika,0.03,0.02,0.01,,0.0,2003,59.0,7.5
16449,Gaia Saver Hero Saidai no Sakusen,Role-Playing,,SNES,Banpresto,Banpresto,0.03,,,0.03,,1994,,
16450,Junior Island Adventure,Puzzle,E,Nintendo DS,Unknown,Maximum Family Games,0.03,0.03,,,0.0,2011,,
16451,Caesar III,Strategy,,PC,Sierra Entertainment,Impressions Games,0.03,,0.03,,0.0,1998,,8.7
16452,Safari Adventures: Africa,Adventure,E,Nintendo Wii,Conspiracy Entertainment,Neko Entertainment,0.03,0.03,,,0.0,2009,,
16453,Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,Misc,,PlayStation Vita,Square Enix,Square Enix,0.03,,,0.03,,2017,,
16454,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,Adventure,,Nintendo DS,Alchemist,Alchemist,0.03,,,0.03,,2009,,
16455,A Game of Thrones: Genesis,Strategy,,PC,Focus Home Interactive,Cyanide,0.03,,0.03,,0.0,2011,53.0,4.0
16456,Barbie and Her Sisters Puppy Rescue,Action,,Nintendo 3DS,Little Orbit,Little Orbit,0.03,,0.03,,0.0,2015,,
16457,Maximum Racing: Drag & Stock Racer,Racing,E,Nintendo Wii,Unknown,Brain in a Jar,0.03,0.03,0.0,,0.0,2011,,
16458,King's Quest: The Complete Collection,Adventure,E10,Xbox 360,Activision,The Odd Gentlemen,0.03,0.03,,,0.0,2016,,
16459,SoulCalibur II(JP sales),Fighting,T,Xbox,Namco,Namco,0.03,,,0.03,,2003,,
16460,Earthfall,Action-Adventure,,Xbox One,Gearbox Software,Holospark,0.03,0.03,,,0.0,2018,,
16461,Future Card Buddyfight Mezase! Buddy Champion!,Strategy,,Nintendo 3DS,FuRyu Corporation,FuRyu,0.03,,,0.03,,2017,,
16462,Nancy Drew: Alibi In Ashes,Adventure,,PC,Her Interactive,Her Interactive,0.03,0.03,,,0.0,2011,,
16463,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,Misc,,PlayStation Portable,Daito,Daito,0.03,,,0.03,,2006,,
16464,Yumeiro Patissiere: My Sweets Cooking,Simulation,,Nintendo DS,Konami,Konami,0.03,,,0.03,,2010,,
16465,Clannad,Adventure,,PlayStation 3,Prototype,Visual Arts,0.03,,,0.03,,2011,,
16466,Samurai Warriors 3Z Special,Misc,,PlayStation Portable,Unknown,Unknown,0.03,,,0.03,,2011,,
16467,Travel Coach: Europe 1,Misc,RP,Nintendo DS,Disney Interactive Studios,HMH Hamburger Medien Haus,0.03,,0.03,,0.0,2010,,
16468,Shantae: Half-Genie Hero,Platform,T,PlayStation Vita,Xseed Games,Way Forward Technologies,0.03,0.02,,,0.01,2016,,
16469,Clever Kids: Pirates,Misc,,Nintendo DS,Midas Interactive Entertainment,Midas Interactive Entertainment,0.03,,0.03,,0.0,2008,,
16470,MotoGP,Racing,E,PlayStation Portable,Namco Bandai,Bandai Namco Games,0.03,0.03,0.0,,0.0,2006,69.0,7.1
16471,Electroplankton,Misc,E,Nintendo DS,Nintendo,Indies Zero,0.03,0.01,0.0,0.02,0.0,2005,71.0,7.0
16472,Pro Evolution Soccer 2017,Sports,E,PC,Konami Digital Entertainment,PES Productions,0.03,,0.03,,0.0,2016,69.0,3.7
16473,F1 Championship Season 2000,Racing,E,PlayStation 2,EA Sports,Visual Science,0.03,,,0.03,,2000,71.0,
16474,Montessori Music,Misc,E,Nintendo DS,SouthPeak Interactive,Will,0.03,0.01,0.02,,0.0,2011,,
16475,The Void,Adventure,,PC,Mamba Games,Ice-pick Lodge,0.03,,0.03,,0.01,2009,77.0,8.3
16476,Max & the Magic Marker,Platform,,Nintendo Wii,Unknown,Press Play,0.03,,0.03,,0.0,2011,,
16477,Supreme Ruler: Cold War,Strategy,E10,PC,Paradox Interactive,Paradox Interactive,0.03,,0.03,,0.0,2011,63.0,6.8
16478,Crash Time: Autobahn Pusuit,Racing,T,Xbox 360,Crave Entertainment,Synetic,0.03,0.03,0.0,,0.0,2008,,
16479,PowerSlave,Shooter,M,PlayStation,Playmates,Lobotomy Software,0.03,0.02,0.01,,0.0,1997,,
16480,Metal Gear Solid HD Collection,Action,M,PlayStation Vita,Konami Digital Entertainment,Kojima Productions,0.03,0.03,0.01,,,2012,,
16481,Ride 3,Racing,E,Xbox One,Bandai Namco Entertainment,Milestone S.r.l.,0.03,0.03,,,0.0,2018,,
16482,Project Gotham Racing 2 (JP weekly sales),Racing,,Xbox,Microsoft Game Studios,Bizarre Creations,0.03,,,0.03,,2003,,
16483,The Peanuts Movie: Snoopy's Grand Adventure,Platform,E,PlayStation 4,Activision,Behaviour Interactive,0.03,,0.03,,0.0,2015,59.0,6.6
16484,8-Bit Armies,Strategy,E10,Xbox One,Soedesco,Petroglyph Games,0.03,0.03,,,0.0,2018,,
16485,CT Special Forces,Action,T,Game Boy Advance,Hip Interactive,LSP,0.03,0.02,0.01,,0.0,2004,71.0,
16486,Rugby League Live 3,Sports,,Xbox 360,Tru Blu Entertainment,Big Ant Studios,0.03,,0.03,,0.0,2015,,7.0
16487,Jikandia: The Timeless Land,Role-Playing,T,PlayStation Portable,Aksys Games,Opus Studio,0.03,0.03,,,0.01,2011,60.0,7.2
16488,Jewel Master: Cradle of Rome,Puzzle,E,Nintendo Wii,Destineer,cerasus.media GmbH,0.03,0.03,,,0.0,2009,,
